CLUSTER,CLUSTER_LATITUDE,CLUSTER_LONGITUDE,NUMBER_OF_CUSTOMERS_IN_A_CLUSTER,ITERATION,Key,NUMBER_OF_CLUSTERS
10,49.46653111111111,4.8336473314444435,9,3,0,16
11,50.179540454545446,3.659150507818182,11,3,0,16
12,50.339603333333336,2.50942077175,12,3,0,16
13,49.1046125,5.0758191770000005,10,3,0,16
14,49.219531363636364,2.6731576117272726,11,3,0,16
15,51.08629727272727,3.7282618716363634,11,3,0,16
0,50.15368964285714,4.5978627732142865,14,4,0,16
1,50.86503923076923,2.832973093384616,13,4,0,16
2,51.094084285714295,4.349560687357143,14,4,0,16
3,49.60135214285714,3.887933787928571,14,4,0,16
4,50.37419222222222,5.310283162111111,9,4,0,16
5,51.154178928571426,5.1933574315,14,4,0,16
6,49.94549500000001,5.391021417888889,9,4,0,16
7,49.10909083333333,4.129285681,12,4,0,16
8,49.844737307692306,2.963281739769231,13,4,0,16
9,50.78116318181819,5.247975630272728,11,4,0,16
10,49.501870000000004,4.912890852666667,9,4,0,16
11,50.179540454545446,3.659150507818182,11,4,0,16
12,50.339603333333336,2.50942077175,12,4,0,16
13,49.13830750000002,5.084587658833334,12,4,0,16
14,49.1823225,2.6507268386,10,4,0,16
15,51.08629727272727,3.7282618716363634,11,4,0,16
0,50.15368964285714,4.5978627732142865,14,5,0,16
1,50.86503923076923,2.832973093384616,13,5,0,16
2,51.094084285714295,4.349560687357143,14,5,0,16
3,49.60135214285714,3.887933787928571,14,5,0,16
4,50.42383944444444,5.307673965555556,9,5,0,16
5,51.154178928571426,5.1933574315,14,5,0,16
6,49.9638625,5.4186371092000005,10,5,0,16
7,49.10909083333333,4.129285681,12,5,0,16
8,49.823684285714286,2.947507215785715,14,5,0,16
9,50.801680000000005,5.2084036371,10,5,0,16
10,49.501870000000004,4.912890852666667,9,5,0,16
11,50.179540454545446,3.659150507818182,11,5,0,16
12,50.339603333333336,2.50942077175,12,5,0,16
13,49.13830750000002,5.084587658833334,12,5,0,16
14,49.14147,2.6405366646666666,9,5,0,16
15,51.08629727272727,3.7282618716363634,11,5,0,16
0,50.15368964285714,4.5978627732142865,14,6,0,16
1,50.86503923076923,2.832973093384616,13,6,0,16
2,51.094084285714295,4.349560687357143,14,6,0,16
3,49.60135214285714,3.887933787928571,14,6,0,16
4,50.4399975,5.2972823602,10,6,0,16
5,51.16924884615384,5.219963081615385,13,6,0,16
6,49.9638625,5.4186371092000005,10,6,0,16
7,49.10909083333333,4.129285681,12,6,0,16
8,49.823684285714286,2.947507215785715,14,6,0,16
9,50.838965,5.1727762439000005,10,6,0,16
10,49.501870000000004,4.912890852666667,9,6,0,16
11,50.179540454545446,3.659150507818182,11,6,0,16
12,50.339603333333336,2.50942077175,12,6,0,16
13,49.13830750000002,5.084587658833334,12,6,0,16
14,49.14147,2.6405366646666666,9,6,0,16
15,51.08629727272727,3.7282618716363634,11,6,0,16
0,50.12344857142857,4.604971502642857,14,7,0,16
1,50.86503923076923,2.832973093384616,13,7,0,16
2,51.094084285714295,4.349560687357143,14,7,0,16
3,49.60135214285714,3.887933787928571,14,7,0,16
4,50.43801772727273,5.253754677181818,11,7,0,16
5,51.16924884615384,5.219963081615385,13,7,0,16
6,49.960420000000006,5.474263448111111,9,7,0,16
7,49.10909083333333,4.129285681,12,7,0,16
8,49.823684285714286,2.947507215785715,14,7,0,16
9,50.838965,5.1727762439000005,10,7,0,16
10,49.501870000000004,4.912890852666667,9,7,0,16
11,50.179540454545446,3.659150507818182,11,7,0,16
12,50.339603333333336,2.50942077175,12,7,0,16
13,49.13830750000002,5.084587658833334,12,7,0,16
14,49.14147,2.6405366646666666,9,7,0,16
15,51.08629727272727,3.7282618716363634,11,7,0,16
0,50.12344857142857,4.604971502642857,14,8,0,16
1,50.86503923076923,2.832973093384616,13,8,0,16
2,51.094084285714295,4.349560687357143,14,8,0,16
3,49.60135214285714,3.887933787928571,14,8,0,16
4,50.43801772727273,5.253754677181818,11,8,0,16
5,51.16924884615384,5.219963081615385,13,8,0,16
6,49.960420000000006,5.474263448111111,9,8,0,16
7,49.10909083333333,4.129285681,12,8,0,16
8,49.823684285714286,2.947507215785715,14,8,0,16
9,50.838965,5.1727762439000005,10,8,0,16
10,49.501870000000004,4.912890852666667,9,8,0,16
11,50.179540454545446,3.659150507818182,11,8,0,16
12,50.339603333333336,2.50942077175,12,8,0,16
13,49.13830750000002,5.084587658833334,12,8,0,16
14,49.14147,2.6405366646666666,9,8,0,16
15,51.08629727272727,3.7282618716363634,11,8,0,16
0,50.03415750000001,3.432220744583333,12,0,0,17
1,50.01422,4.152214727454545,11,0,0,17
2,50.33818590909091,4.310842789090909,11,0,0,17
3,50.33758136363636,4.732386681818182,11,0,0,17
4,50.21952454545454,3.894548094545455,11,0,0,17
5,49.77135409090909,4.559545121909091,11,0,0,17
6,50.095842727272725,4.07537127,11,0,0,17
7,50.52957909090908,4.002637220090908,11,0,0,17
8,50.16417454545455,4.195936483090909,11,0,0,17
9,50.341247272727266,3.645753346454545,11,0,0,17
10,50.112322272727276,4.011157925818181,11,0,0,17
11,50.187433636363636,3.868305183727273,11,0,0,17
12,50.40604272727273,3.9855680840909087,11,0,0,17
13,50.353556363636365,4.339962901545455,11,0,0,17
14,49.954831363636366,4.488385215545454,11,0,0,17
15,50.17610863636364,4.278155439818182,11,0,0,17
16,49.965426818181825,4.120183527909091,11,0,0,17
0,49.71793538461539,2.791627363153846,13,1,0,17
1,49.20641166666667,4.3253283994444445,9,1,0,17
2,50.972456111111114,5.141095778222223,9,1,0,17
3,50.527120000000004,5.16257379,13,1,0,17
4,50.64173388888889,2.9434707870000003,9,1,0,17
5,49.23261038461539,4.873961721,13,1,0,17
6,49.52160888888889,3.8599915571111105,9,1,0,17
7,51.21032000000002,4.154858283538462,13,1,0,17
8,50.08932277777778,5.055142894333333,9,1,0,17
9,50.63898153846154,2.732397819,13,1,0,17
10,49.51597277777778,3.09894577,9,1,0,17
11,50.13230333333334,2.8490916666666672,9,1,0,17
12,51.01756375,3.864511528916666,12,1,0,17
13,50.91750653846153,4.912395890230768,13,1,0,17
14,49.776485384615384,4.984799140076924,13,1,0,17
15,50.134203333333325,5.28740656988889,9,1,0,17
16,49.43402192307693,3.8519047565384605,13,1,0,17
0,49.73825333333334,2.711493257,9,2,0,17
1,49.09726583333333,4.225902196916667,12,2,0,17
2,51.093743076923076,5.319818937153847,13,2,0,17
3,50.49205461538462,5.242708185846153,13,2,0,17
4,50.646675,3.1797092518000003,10,2,0,17
5,49.16677384615385,5.0401787509230775,13,2,0,17
6,49.76467625000001,3.980321452833333,12,2,0,17
7,51.180344999999996,4.32021957,10,2,0,17
8,50.12253875,4.729270997083334,12,2,0,17
9,50.70845750000001,2.485873055,10,2,0,17
10,49.275420000000004,2.793470222333333,9,2,0,17
11,50.1673026923077,2.885605358384616,13,2,0,17
12,51.055744999999995,3.677836677538461,13,2,0,17
13,50.96715409090909,4.723610293454545,11,2,0,17
14,49.6245575,4.9594693412,10,2,0,17
15,50.13374777777778,5.353186185,9,2,0,17
16,49.443220000000004,3.548390233333333,9,2,0,17
0,49.77462277777778,2.805431863666667,9,3,0,17
1,49.096440454545466,4.181341000909091,11,3,0,17
2,51.12021038461538,5.310719331538461,13,3,0,17
3,50.49736375000001,5.299962152,12,3,0,17
4,50.620425,3.2742570474999995,10,3,0,17
5,49.142079615384624,5.006123652846155,13,3,0,17
6,49.770606538461536,4.036182848307693,13,3,0,17
7,51.177461666666666,4.357593204666666,12,3,0,17
8,50.169883461538454,4.626755333615386,13,3,0,17
9,50.711706363636374,2.5176347093636364,11,3,0,17
10,49.28912,2.8772054774444444,9,3,0,17
11,50.1673026923077,2.885605358384616,13,3,0,17
12,51.11751772727273,3.618259746090909,11,3,0,17
13,50.891882499999994,4.7219375736,10,3,0,17
14,49.547045000000004,5.087812444888889,9,3,0,17
15,50.00496722222222,5.394169020111111,9,3,0,17
16,49.52954750000001,3.5383348489999995,10,3,0,17
0,49.79136166666667,2.795733032,9,4,0,17
1,49.096440454545466,4.181341000909091,11,4,0,17
2,51.12021038461538,5.310719331538461,13,4,0,17
3,50.48701166666666,5.313541834083333,12,4,0,17
4,50.584358888888886,3.587520651666667,9,4,0,17
5,49.142079615384624,5.006123652846155,13,4,0,17
6,49.770606538461536,4.036182848307693,13,4,0,17
7,51.16696423076923,4.369669970461539,13,4,0,17
8,50.179439230769226,4.614220242461538,13,4,0,17
9,50.73490269230769,2.5782362676923074,13,4,0,17
10,49.17722277777778,2.6356797186666667,9,4,0,17
11,50.187617916666674,2.867140492166667,12,4,0,17
12,51.11751772727273,3.618259746090909,11,4,0,17
13,50.87531444444444,4.744976063999999,9,4,0,17
14,49.547045000000004,5.087812444888889,9,4,0,17
15,50.00496722222222,5.394169020111111,9,4,0,17
16,49.52954750000001,3.5383348489999995,10,4,0,17
0,49.79136166666667,2.795733032,9,5,0,17
1,49.096440454545466,4.181341000909091,11,5,0,17
2,51.12021038461538,5.310719331538461,13,5,0,17
3,50.50455863636365,5.343733452454545,11,5,0,17
4,50.551195,3.7463691412222224,9,5,0,17
5,49.142079615384624,5.006123652846155,13,5,0,17
6,49.770606538461536,4.036182848307693,13,5,0,17
7,51.16696423076923,4.369669970461539,13,5,0,17
8,50.176968076923075,4.661561129692308,13,5,0,17
9,50.75358346153847,2.6207341107692304,13,5,0,17
10,49.17722277777778,2.6356797186666667,9,5,0,17
11,50.202550769230776,2.8299676952307697,13,5,0,17
12,51.11751772727273,3.618259746090909,11,5,0,17
13,50.87531444444444,4.744976063999999,9,5,0,17
14,49.547045000000004,5.087812444888889,9,5,0,17
15,50.00496722222222,5.394169020111111,9,5,0,17
16,49.52954750000001,3.5383348489999995,10,5,0,17
0,49.79136166666667,2.795733032,9,6,0,17
1,49.096440454545466,4.181341000909091,11,6,0,17
2,51.12021038461538,5.310719331538461,13,6,0,17
3,50.50455863636365,5.343733452454545,11,6,0,17
4,50.49772277777778,3.7742081014444446,9,6,0,17
5,49.142079615384624,5.006123652846155,13,6,0,17
6,49.770606538461536,4.036182848307693,13,6,0,17
7,51.16696423076923,4.369669970461539,13,6,0,17
8,50.176968076923075,4.661561129692308,13,6,0,17
9,50.76935269230769,2.6604168366153846,13,6,0,17
10,49.17722277777778,2.6356797186666667,9,6,0,17
11,50.223800769230785,2.771011843076924,13,6,0,17
12,51.11751772727273,3.618259746090909,11,6,0,17
13,50.87531444444444,4.744976063999999,9,6,0,17
14,49.547045000000004,5.087812444888889,9,6,0,17
15,50.00496722222222,5.394169020111111,9,6,0,17
16,49.52954750000001,3.5383348489999995,10,6,0,17
0,49.79136166666667,2.795733032,9,7,0,17
1,49.096440454545466,4.181341000909091,11,7,0,17
2,51.12021038461538,5.310719331538461,13,7,0,17
3,50.50455863636365,5.343733452454545,11,7,0,17
4,50.49772277777778,3.7742081014444446,9,7,0,17
5,49.142079615384624,5.006123652846155,13,7,0,17
6,49.770606538461536,4.036182848307693,13,7,0,17
7,51.16696423076923,4.369669970461539,13,7,0,17
8,50.176968076923075,4.661561129692308,13,7,0,17
9,50.76935269230769,2.6604168366153846,13,7,0,17
10,49.17722277777778,2.6356797186666667,9,7,0,17
11,50.223800769230785,2.771011843076924,13,7,0,17
12,51.11751772727273,3.618259746090909,11,7,0,17
13,50.87531444444444,4.744976063999999,9,7,0,17
14,49.547045000000004,5.087812444888889,9,7,0,17
15,50.00496722222222,5.394169020111111,9,7,0,17
16,49.52954750000001,3.5383348489999995,10,7,0,17
0,50.08526090909092,4.133528320818182,11,0,0,18
1,49.92765636363636,3.3435671046363633,11,0,0,18
2,50.15502681818182,4.428309003545455,11,0,0,18
3,49.984458636363634,3.8340898987272722,11,0,0,18
4,49.81079045454545,3.9539034659090904,11,0,0,18
5,50.10922909090909,4.3916077426363636,11,0,0,18
6,50.64791090909091,3.8378419665454544,11,0,0,18
7,50.03192681818182,3.9028993720909084,11,0,0,18
8,50.344485,3.6599742378,10,0,0,18
9,50.16878,4.072305233,10,0,0,18
10,50.15591500000001,4.0316390408,10,0,0,18
11,50.316680000000005,4.322588178299999,10,0,0,18
12,50.096297500000006,4.1916708932,10,0,0,18
13,50.197477500000005,4.7391311623,10,0,0,18
14,50.050585,4.173745374,10,0,0,18
15,50.45103250000001,4.180712267500001,10,0,0,18
16,49.7686775,4.381183278499999,10,0,0,18
17,50.927747499999995,4.684443079899999,10,0,0,18
0,49.674935625,4.310794271125,8,1,0,18
1,49.75043923076923,2.697539891230769,13,1,0,18
2,50.182604375,5.3027676029999995,8,1,0,18
3,49.49458875,3.23365072,12,1,0,18
4,49.37882384615386,3.954802502615385,13,1,0,18
5,49.65342625000001,4.96320777775,8,1,0,18
6,51.14399884615385,3.5467981860769227,13,1,0,18
7,49.751154375,3.2938683788749996,8,1,0,18
8,50.57917961538461,2.855712984307692,13,1,0,18
9,50.76725437500001,3.8388092485000005,8,1,0,18
10,50.42243875,2.7498847795000003,8,1,0,18
11,50.84252625,5.203291983624999,8,1,0,18
12,50.01536687499999,5.253010732625,8,1,0,18
13,50.29140461538462,5.096269960615384,13,1,0,18
14,49.384316875,4.517886541624999,8,1,0,18
15,50.986791153846156,4.420271701846153,13,1,0,18
16,49.289537307692314,4.807011457307692,13,1,0,18
17,51.16170076923077,4.9435290009230775,13,1,0,18
0,49.8477873076923,4.228629993153847,13,2,0,18
1,49.612095,2.6058723775,10,2,0,18
2,50.331663750000004,5.398973255,8,2,0,18
3,49.199233888888884,3.010609594111111,9,2,0,18
4,49.2434875,3.9148690228,10,2,0,18
5,49.547045000000004,5.087812444888889,9,2,0,18
6,51.15952277777778,3.463276961111111,9,2,0,18
7,49.943483461538456,3.37904848123077,13,2,0,18
8,50.81175636363636,2.806174267818182,11,2,0,18
9,50.69965125,3.784422748375,8,2,0,18
10,50.339603333333336,2.50942077175,12,2,0,18
11,50.85025846153846,5.292181263615385,13,2,0,18
12,49.99323875,5.183523931125,8,2,0,18
13,50.33323818181818,4.859199180090909,11,2,0,18
14,49.167910625000005,4.4216215896249995,8,2,0,18
15,51.07489115384616,4.330860452307692,13,2,0,18
16,49.141695000000006,5.053977090454546,11,2,0,18
17,51.18846583333333,5.071736518583333,12,2,0,18
0,49.819862307692304,4.169066805538462,13,3,0,18
1,49.702623124999995,2.681833883375,8,3,0,18
2,50.377516875,5.493395673875,8,3,0,18
3,49.103460625,2.6769755255,8,3,0,18
4,49.25592416666668,3.825664432416667,12,3,0,18
5,49.547045000000004,5.087812444888889,9,3,0,18
6,51.173885625000004,3.52816660675,8,3,0,18
7,49.954402692307696,3.358453813769231,13,3,0,18
8,50.83116166666667,2.8176730618333337,12,3,0,18
9,50.6622075,3.829422917875,8,3,0,18
10,50.339603333333336,2.50942077175,12,3,0,18
11,50.84996166666667,5.268617907416667,12,3,0,18
12,49.99750000000001,5.193802301900001,10,3,0,18
13,50.311600000000006,4.7067974561,10,3,0,18
14,49.170745,4.414675027375,8,3,0,18
15,51.09793346153846,4.303168040307693,13,3,0,18
16,49.13963363636364,5.059029135727273,11,3,0,18
17,51.178412307692305,5.089253020461538,13,3,0,18
0,49.782114230769224,4.131057510461538,13,4,0,18
1,49.720366875,2.64836754875,8,4,0,18
2,50.377516875,5.493395673875,8,4,0,18
3,49.269566874999995,2.943227939875,8,4,0,18
4,49.323325555555556,3.6464101806666664,9,4,0,18
5,49.547045000000004,5.087812444888889,9,4,0,18
6,51.151072777777784,3.5615454033333336,9,4,0,18
7,49.943483461538456,3.37904848123077,13,4,0,18
8,50.83116166666667,2.8176730618333337,12,4,0,18
9,50.6396075,3.8932338697500004,8,4,0,18
10,50.339603333333336,2.50942077175,12,4,0,18
11,50.829834999999996,5.2305309794,10,4,0,18
12,49.99750000000001,5.193802301900001,10,4,0,18
13,50.28564045454546,4.691921031,11,4,0,18
14,49.13117227272728,4.32698469,11,4,0,18
15,51.14068923076923,4.3226757596923076,13,4,0,18
16,49.13963363636364,5.059029135727273,11,4,0,18
17,51.16130846153846,5.162886580846154,13,4,0,18
0,49.75586615384615,4.096673982076923,13,5,0,18
1,49.720366875,2.64836754875,8,5,0,18
2,50.377516875,5.493395673875,8,5,0,18
3,49.103460625,2.6769755255,8,5,0,18
4,49.635329375,3.7892472206249996,8,5,0,18
5,49.547045000000004,5.087812444888889,9,5,0,18
6,51.151072777777784,3.5615454033333336,9,5,0,18
7,49.97358590909091,3.3593609070909096,11,5,0,18
8,50.83116166666667,2.8176730618333337,12,5,0,18
9,50.6396075,3.8932338697500004,8,5,0,18
10,50.339603333333336,2.50942077175,12,5,0,18
11,50.8195125,5.1563315284,10,5,0,18
12,49.98505055555556,5.227127728555556,9,5,0,18
13,50.25967576923077,4.671705977846154,13,5,0,18
14,49.096440454545466,4.181341000909091,11,5,0,18
15,51.14068923076923,4.3226757596923076,13,5,0,18
16,49.142079615384624,5.006123652846155,13,5,0,18
17,51.16924884615384,5.219963081615385,13,5,0,18
0,49.7758575,4.1402815806249995,8,6,0,18
1,49.720366875,2.64836754875,8,6,0,18
2,50.410554375000004,5.426691732999999,8,6,0,18
3,49.1436825,2.67151146125,8,6,0,18
4,49.544463750000006,3.6889329311666668,12,6,0,18
5,49.547045000000004,5.087812444888889,9,6,0,18
6,51.151072777777784,3.5615454033333336,9,6,0,18
7,50.00959954545454,3.338056062363637,11,6,0,18
8,50.83116166666667,2.8176730618333337,12,6,0,18
9,50.70460125,4.12840888925,8,6,0,18
10,50.339603333333336,2.50942077175,12,6,0,18
11,50.8195125,5.1563315284,10,6,0,18
12,49.9964925,5.2660736583,10,6,0,18
13,50.2263546153846,4.632859967384616,13,6,0,18
14,49.096440454545466,4.181341000909091,11,6,0,18
15,51.14068923076923,4.3226757596923076,13,6,0,18
16,49.142079615384624,5.006123652846155,13,6,0,18
17,51.16924884615384,5.219963081615385,13,6,0,18
0,49.798192916666665,4.0341121297499996,12,7,0,18
1,49.720366875,2.64836754875,8,7,0,18
2,50.45622,5.332376618888889,9,7,0,18
3,49.1436825,2.67151146125,8,7,0,18
4,49.487640000000006,3.6074141753999998,10,7,0,18
5,49.547045000000004,5.087812444888889,9,7,0,18
6,51.127567500000005,3.5802785311000003,10,7,0,18
7,50.04347833333334,3.291619688222222,9,7,0,18
8,50.83116166666667,2.8176730618333337,12,7,0,18
9,50.63086375,4.205549616375,8,7,0,18
10,50.339603333333336,2.50942077175,12,7,0,18
11,50.845522777777774,5.151061930222222,9,7,0,18
12,50.008554090909094,5.302537719454546,11,7,0,18
13,50.20465409090909,4.619990995727273,11,7,0,18
14,49.096440454545466,4.181341000909091,11,7,0,18
15,51.14068923076923,4.3226757596923076,13,7,0,18
16,49.142079615384624,5.006123652846155,13,7,0,18
17,51.16924884615384,5.219963081615385,13,7,0,18
0,49.770606538461536,4.036182848307693,13,8,0,18
1,49.720366875,2.64836754875,8,8,0,18
2,50.4775875,5.3365660172,10,8,0,18
3,49.1436825,2.67151146125,8,8,0,18
4,49.49298111111111,3.557012253666666,9,8,0,18
5,49.547045000000004,5.087812444888889,9,8,0,18
6,51.127567500000005,3.5802785311000003,10,8,0,18
7,50.04347833333334,3.291619688222222,9,8,0,18
8,50.83116166666667,2.8176730618333337,12,8,0,18
9,50.63086375,4.205549616375,8,8,0,18
10,50.339603333333336,2.50942077175,12,8,0,18
11,50.867476249999996,5.12316084625,8,8,0,18
12,50.00496722222222,5.394169020111111,9,8,0,18
13,50.176968076923075,4.661561129692308,13,8,0,18
14,49.096440454545466,4.181341000909091,11,8,0,18
15,51.14068923076923,4.3226757596923076,13,8,0,18
16,49.142079615384624,5.006123652846155,13,8,0,18
17,51.16924884615384,5.219963081615385,13,8,0,18
0,49.770606538461536,4.036182848307693,13,9,0,18
1,49.720366875,2.64836754875,8,9,0,18
2,50.4775875,5.3365660172,10,9,0,18
3,49.1436825,2.67151146125,8,9,0,18
4,49.49298111111111,3.557012253666666,9,9,0,18
5,49.547045000000004,5.087812444888889,9,9,0,18
6,51.127567500000005,3.5802785311000003,10,9,0,18
7,50.04347833333334,3.291619688222222,9,9,0,18
8,50.83116166666667,2.8176730618333337,12,9,0,18
9,50.63086375,4.205549616375,8,9,0,18
10,50.339603333333336,2.50942077175,12,9,0,18
11,50.867476249999996,5.12316084625,8,9,0,18
12,50.00496722222222,5.394169020111111,9,9,0,18
13,50.176968076923075,4.661561129692308,13,9,0,18
14,49.096440454545466,4.181341000909091,11,9,0,18
15,51.14068923076923,4.3226757596923076,13,9,0,18
16,49.142079615384624,5.006123652846155,13,9,0,18
17,51.16924884615384,5.219963081615385,13,9,0,18
0,49.9644175,3.9911117796999998,10,0,0,19
1,50.15253249999999,4.2883805946999995,10,0,0,19
2,50.18610500000001,4.0558571289,10,0,0,19
3,50.450025,3.5916607273000003,10,0,0,19
4,49.9530525,4.319006463,10,0,0,19
5,50.083847500000005,4.3651655224,10,0,0,19
6,50.41943249999999,4.3838704121,10,0,0,19
7,50.352007500000006,4.1597200953,10,0,0,19
8,50.58397000000001,4.404903247299999,10,0,0,19
9,50.42809,4.3034563291,10,0,0,19
10,49.982322499999995,4.057395538500001,10,0,0,19
11,49.908745,3.9588898962999997,10,0,0,19
12,50.379355000000004,4.730652967700001,10,0,0,19
13,50.3118925,4.200437116,10,0,0,19
14,49.9633625,4.4454576169,10,0,0,19
15,50.194509999999994,3.2864796086000005,10,0,0,19
16,50.2502575,4.1084747968,10,0,0,19
17,50.032422777777775,3.788315835444444,9,0,0,19
18,49.68006444444445,3.7614557946666674,9,0,0,19
0,49.377773125000004,3.0550464142499996,8,1,0,19
1,49.968045,5.160019983375,8,1,0,19
2,50.195985625000006,3.0277896285,8,1,0,19
3,50.909228333333324,2.9447782089999994,12,1,0,19
4,49.3158375,4.8442309557,10,1,0,19
5,50.05085125,5.077271177875,8,1,0,19
6,50.883549166666675,5.126461875166666,12,1,0,19
7,50.99275125,3.79601588325,8,1,0,19
8,51.19425541666667,4.552709714916666,12,1,0,19
9,51.040710625,4.4238495723749995,8,1,0,19
10,49.27332625,4.121640226749999,8,1,0,19
11,49.418431363636365,4.078103687181818,11,1,0,19
12,50.561917916666665,5.184965484,12,1,0,19
13,50.738901250000005,4.934095751875,8,1,0,19
14,49.50557208333334,5.081456058083334,12,1,0,19
15,50.20449708333334,2.5816283102500006,12,1,0,19
16,50.456413749999996,3.88011164425,8,1,0,19
17,49.893224545454544,3.180244337272728,11,1,0,19
18,49.299895000000014,3.391857264499999,12,1,0,19
0,49.23147277777778,2.5864777262222223,9,2,0,19
1,50.0062325,5.45369014025,8,2,0,19
2,50.233445,3.185684142625,8,2,0,19
3,50.88645333333333,2.802255082083333,12,2,0,19
4,49.1266575,4.988716627750001,12,2,0,19
5,50.08496166666667,4.781949094555555,9,2,0,19
6,51.03768041666666,5.351592617416667,12,2,0,19
7,51.102112500000004,3.6784283734999996,10,2,0,19
8,51.28743111111111,4.689701006222223,9,2,0,19
9,50.99962,4.328247701363636,11,2,0,19
10,49.096440454545466,4.181341000909091,11,2,0,19
11,49.66205125000001,4.039903755499999,12,2,0,19
12,50.452420000000004,5.2809867417,10,2,0,19
13,50.697323125000004,4.976236817875,8,2,0,19
14,49.52505500000001,5.1005319958,10,2,0,19
15,50.262728333333335,2.439181425916667,12,2,0,19
16,50.2919325,3.973619149625,8,2,0,19
17,49.862986666666664,3.1495747256666666,9,2,0,19
18,49.43238875,3.401154645125,8,2,0,19
0,49.15245888888889,2.585453626,9,3,0,19
1,50.0062325,5.45369014025,8,3,0,19
2,50.26277625,3.2727745495000002,8,3,0,19
3,50.88645333333333,2.802255082083333,12,3,0,19
4,49.1266575,4.988716627750001,12,3,0,19
5,50.140263181818185,4.743350236181818,11,3,0,19
6,51.067885,5.4030056498,10,3,0,19
7,51.102112500000004,3.6784283734999996,10,3,0,19
8,51.302291875,4.728676586000001,8,3,0,19
9,51.013697083333334,4.332385090249999,12,3,0,19
10,49.096440454545466,4.181341000909091,11,3,0,19
11,49.70084916666667,4.032739760166666,12,3,0,19
12,50.45622,5.332376618888889,9,3,0,19
13,50.776491875,5.038738935875001,8,3,0,19
14,49.52505500000001,5.1005319958,10,3,0,19
15,50.306561666666674,2.474151437166667,12,3,0,19
16,50.32067,4.213838898250001,8,3,0,19
17,49.828405,2.9852563359,10,3,0,19
18,49.497110625000005,3.516014358375,8,3,0,19
0,49.102766875,2.5658305287500003,8,4,0,19
1,50.0062325,5.45369014025,8,4,0,19
2,50.23573875,3.3223365772499998,8,4,0,19
3,50.88645333333333,2.802255082083333,12,4,0,19
4,49.1266575,4.988716627750001,12,4,0,19
5,50.13934272727273,4.7672427139090905,11,4,0,19
6,51.067885,5.4030056498,10,4,0,19
7,51.102112500000004,3.6784283734999996,10,4,0,19
8,51.302291875,4.728676586000001,8,4,0,19
9,51.013697083333334,4.332385090249999,12,4,0,19
10,49.096440454545466,4.181341000909091,11,4,0,19
11,49.70084916666667,4.032739760166666,12,4,0,19
12,50.45622,5.332376618888889,9,4,0,19
13,50.821707499999995,5.107454838375,8,4,0,19
14,49.52505500000001,5.1005319958,10,4,0,19
15,50.339603333333336,2.50942077175,12,4,0,19
16,50.27672,4.112270838875,8,4,0,19
17,49.786713181818186,2.8886612296363636,11,4,0,19
18,49.497110625000005,3.516014358375,8,4,0,19
0,49.102766875,2.5658305287500003,8,5,0,19
1,50.0062325,5.45369014025,8,5,0,19
2,50.23573875,3.3223365772499998,8,5,0,19
3,50.88645333333333,2.802255082083333,12,5,0,19
4,49.1266575,4.988716627750001,12,5,0,19
5,50.13934272727273,4.7672427139090905,11,5,0,19
6,51.09015333333333,5.407727053111111,9,5,0,19
7,51.102112500000004,3.6784283734999996,10,5,0,19
8,51.302291875,4.728676586000001,8,5,0,19
9,51.013697083333334,4.332385090249999,12,5,0,19
10,49.096440454545466,4.181341000909091,11,5,0,19
11,49.70084916666667,4.032739760166666,12,5,0,19
12,50.4775875,5.3365660172,10,5,0,19
13,50.846404375,5.105735140625001,8,5,0,19
14,49.52505500000001,5.1005319958,10,5,0,19
15,50.339603333333336,2.50942077175,12,5,0,19
16,50.27672,4.112270838875,8,5,0,19
17,49.79579727272728,2.8842098848181816,11,5,0,19
18,49.48462000000001,3.5221349574999996,8,5,0,19
0,49.102766875,2.5658305287500003,8,6,0,19
1,50.0062325,5.45369014025,8,6,0,19
2,50.23573875,3.3223365772499998,8,6,0,19
3,50.88645333333333,2.802255082083333,12,6,0,19
4,49.1266575,4.988716627750001,12,6,0,19
5,50.13934272727273,4.7672427139090905,11,6,0,19
6,51.09015333333333,5.407727053111111,9,6,0,19
7,51.102112500000004,3.6784283734999996,10,6,0,19
8,51.302291875,4.728676586000001,8,6,0,19
9,51.013697083333334,4.332385090249999,12,6,0,19
10,49.096440454545466,4.181341000909091,11,6,0,19
11,49.70084916666667,4.032739760166666,12,6,0,19
12,50.4775875,5.3365660172,10,6,0,19
13,50.846404375,5.105735140625001,8,6,0,19
14,49.52505500000001,5.1005319958,10,6,0,19
15,50.339603333333336,2.50942077175,12,6,0,19
16,50.27672,4.112270838875,8,6,0,19
17,49.79579727272728,2.8842098848181816,11,6,0,19
18,49.48462000000001,3.5221349574999996,8,6,0,19
